code,name_short,gender,function,country,nationality,height,weight,disciplines,events,birth_date,occupation,education,family,lang
1925690,RAGAINI A,Male,Athlete,Italy,Italy,0,0,['Swimming'],"[""Men's 200m Freestyle"", ""Men's 4 x 200m Freestyle Relay""]",2/08/2006,,,"Father, Alfio. Mother, Maria Cristina. Brother, Yuri",Italian
1925691,RESTIVO M,Male,Athlete,Italy,Italy,0,0,['Swimming'],"[""Men's 200m Backstroke""]",4/11/1994,"Athlete, doctor",Graduated in 2022 with a Master's Degree in Dermatology at University of Pisa (ITA).</p><p>Graduated in 2021 with a Master's Degree in Medicine at University of Florence (ITA),,"English, Italian"
1925692,VIBERTI LBA,Male,Athlete,Italy,Italy,0,0,['Swimming'],"[""Men's 100m Breaststroke""]",8/02/2002,Student,Studies Air Transport Science and Technology at Giustino Fortunato Telematic University (ITA),,"English, Italian"
1925693,GIOVANNINI R,Male,Athlete,Italy,Italy,0,0,['Diving'],"[""Men's 10m Platform""]",14/03/2003,,,,Italian
1925700,GABBRIELLESCHI G,Female,Athlete,Italy,Italy,0,0,['Marathon Swimming'],"[""Women's 10km""]",24/07/1996,"Police athlete, student",,,Italian
1925701,CERRUTI L,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],"['Team', 'Duet']",7/10/1993,"Athlete, sport soldier",,"Partner, Francesco Giovannacci","Italian, Russian"
1925702,ZUNINO F,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],['Team'],13/02/2000,"Athlete, police officer",Received a degree in Sport Science from Pegasus Online Telematic University (ITA),"Partner, Alberto Agostini. Father, Adriano",Italian
1925703,SPORTELLI I,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],['Team'],2/01/2000,"Athlete, student, police officer",Studies Pharmacy at the Sapienza University of Rome (ITA),"Father, Vincenzo. Mother, Monica. Four older siblings",Italian
1925706,PICCOLI E,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],['Team'],19/01/1999,"Athlete, police officer","Studied Administration, Finance and Marketing at Einaudi institute (Montebelluna, ITA)",,Italian
1925707,PEDOTTI S,Female,Alternate Athlete,Italy,Italy,0,0,['Artistic Swimming'],['Team'],13/09/2004,,,,
1925711,IACOACCI M,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],['Team'],24/11/2000,"Athlete, naval officer",,,Italian
1925713,MASTROIANNI S,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],['Team'],2/08/2001,"Athlete, student, naval officer",Studies at the University of Milan (ITA),"Father, Marcello",Italian
1925715,VERNICE G,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],['Team'],18/06/2005,Athlete,,"Father, David. Younger sister, Flaminia",Italian
1925719,RUGGIERO L,Female,Athlete,Italy,Italy,0,0,['Artistic Swimming'],"['Team', 'Duet']",7/06/2000,"Athlete, student, police officer",Pursuing a Master's degree in Law from the European University of Rome (ITA),,Italian
1925721,ANGIOLINI L,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 100m Breaststroke""]",29/06/1995,,,,Italian
1925725,COCCONCELLI C,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 100m Butterfly"", 'Mixed 4 x 100m Medley Relay']",26/01/2002,,,,Italian
1925727,D'INNOCENZO G,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",17/05/2002,Student,"Studying Dentistry at Sapienza University, Rome (ITA)",,Italian
1925728,CURTIS S,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 50m Freestyle""]",19/08/2006,Student,,,Italian
1925733,ARTAMONOVA S,Female,Athlete,Czechia,Czechia,0,0,['Artistic Gymnastics'],"['Women', ""Women's All-Around"", ""Women's Balance Beam"", ""Women's Floor Exercise"", ""Women's Uneven Bars"", ""Women's Vault""]",9/10/2007,Athlete,,,"Czech, Russian"
1925749,KLAMMERT D,Male,Athlete,Czechia,Czechia,0,0,['Judo'],['Men -90 kg'],9/04/1994,"Athlete, coach",Studied Sport and Conditioning,"Sister, Simona","Czech, English"
1925750,KRPALEK L,Male,Athlete,Czechia,Czechia,0,0,['Judo'],['Men +100 kg'],15/11/1990,Athlete,"Sport Studies - College of Physical Education and Sport (PALESTRA), Prague (CZE)","Wife, Eva. Son, Antonin (born 2016). Daughter, Marianka (born 2018). Brother, Michal","Czech, English"
1925751,ZACHOVA R,Female,Athlete,Czechia,Czechia,0,0,['Judo'],['Women -63 kg'],31/05/2000,Student,Graduated in 2019 from Gymnasium Cajkovskeho (CZE),"Twin brother, Petr","Czech, English"
1925762,GRYCZ M,Male,Athlete,Czechia,,0,,['Modern Pentathlon'],"[""Men's Individual""]",15/09/1997,,,,
1925763,HLAVACKOVA L,Female,Athlete,Czechia,Czechia,0,0,['Modern Pentathlon'],"[""Women's Individual""]",30/09/2005,,,,"Czech, English"
1925766,NOVOTNA V,Female,Athlete,Czechia,Czechia,0,0,['Modern Pentathlon'],"[""Women's Individual""]",11/11/2000,"Athlete, student","Attends Charles University (Prague, CZE)",,Czech
1925768,VLACH M,Male,Athlete,Czechia,Czechia,0,0,['Modern Pentathlon'],"[""Men's Individual""]",2/05/1997,,,,Czech
1925785,FANGIO F,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 200m Breaststroke""]",17/08/1995,Athlete,,,Italian
1925790,MENICUCCI EV,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",11/05/2002,Student,"Studying in the Faculty of Dentistry at La Sapienza University, Rome (ITA)",,Italian
1925791,MORINI S,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", ""Women's 4 x 100m Medley Relay"", ""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete', 'Mixed 4 x 100m Medley Relay']",8/03/2003,,,,Italian
1925793,PANZIERA M,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 200m Backstroke"", ""Women's 4 x 100m Medley Relay""]",12/08/1995,"Police athlete, student","Graduated in 2023 with a Master's degree in Marketing and Brand Management at Link University, Rome (ITA).</p><p>Degree in International Business Administration at LUISS University, Rome (ITA)","Partner, Alessandro Baffi","English, Italian"
1925795,RAMATELLI G,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",9/09/2000,,University of Pisa (ITA),,Italian
1925797,SCOTTO di CARLO V,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 100m Butterfly"", ""Women's 4 x 100m Medley Relay""]",27/06/2003,,,,Italian
1925798,TARANTINO C,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 4 x 100m Freestyle Relay"", 'Relay Only Athlete']",14/08/2003,,,,Italian
1925803,BIAGIOTTI M,Female,Athlete,Italy,Italy,0,0,['Swimming'],"[""Women's 4 x 200m Freestyle Relay"", 'Relay Only Athlete']",20/09/2005,,,,Italian
1925804,TADDEUCCI G,Female,Athlete,Italy,Italy,0,0,"['Marathon Swimming', 'Swimming']","[""Women's 10km"", ""Women's 1500m Freestyle""]",3/05/1997,Athlete,,,Italian
1925805,AVEGNO S,Female,Athlete,Italy,Italy,178,0,['Water Polo'],['Women'],15/06/1997,Athlete,,,Italian
1925806,BANCHELLI C,Female,Athlete,Italy,Italy,178,0,['Water Polo'],['Women'],25/09/2000,Athlete,,"Father, Andrea. Mother, Roberta. Older brother, Lorenzo",Italian
1925807,BIANCONI R,Female,Athlete,Italy,Italy,176,0,['Water Polo'],['Women'],8/07/1989,Athlete,,"Father, Renato. Mother, Adriana",Italian
1925808,COCCHIERE A,Female,Athlete,Italy,Italy,170,0,['Water Polo'],['Women'],4/06/1999,Athlete,,,Italian
1925809,CONDORELLI GA,Female,Athlete,Italy,Italy,176,0,['Water Polo'],['Women'],30/03/2001,Athlete,,,Italian
1925811,GALARDI G,Female,Athlete,Italy,Italy,173,0,['Water Polo'],['Women'],10/06/1995,Athlete,Graduated in 2023 with a Master's degree in Analytical Chemistry from Sapienza University of Rome (ITA),"Partner, Camillo. Father, Luigi. Mother, Elena. Younger sister, Margherita",Italian
1925813,GIUSTINI S,Female,Athlete,Italy,Italy,170,0,['Water Polo'],['Women'],28/02/2003,Athlete,,"Older brother, Federico",Italian
1925814,MARLETTA CR,Female,Athlete,Italy,Italy,177,0,['Water Polo'],['Women'],23/11/1995,Athlete,,"Father, Salvo. Mother, Antonella. Sister, Eleonora. Brother, Aurelio",Italian
1925815,PALMIERI V,Female,Athlete,Italy,Italy,176,0,['Water Polo'],['Women'],18/10/1993,Athlete,,"Mother, Angela. Father, Giuseppe. Older brother, Gianluca",Italian
1925816,PICOZZI D,Female,Athlete,Italy,Italy,172,0,['Water Polo'],['Women'],5/06/1998,Athlete,"Graduated in 2024 with a degree in Medicine and Surgery at Catholic University of the Sacred Heart (Milan, ITA)",,Italian
1925820,TABANI C,Female,Athlete,Italy,Italy,178,0,['Water Polo'],['Women'],27/08/1994,Athlete,Studied at Sapienza University of Rome (ITA),"Older sister, Elena",Italian
1925821,VIACAVA G,Female,Athlete,Italy,Italy,178,0,['Water Polo'],['Women'],1/09/1994,Athlete,Studied at University of Genoa,"Father, Alberto. Mother, Monica. Brother, Alessandro",Italian
1925822,BETTINI D,Female,Athlete,Italy,Italy,171,0,['Water Polo'],['Women'],17/03/2003,Athlete,,"Father, Daniele",Italian
1925835,ADEYEYE A,Female,Athlete,Nigeria,Nigeria,188,0,['Basketball'],['Women'],10/11/1999,"Athlete, student","Received a Bachelor's degree in Nursing from the University of Buffalo (NY, USA) in 2022 and then pursued a postgraduate degree from the University of Kentucky (Lexington, USA)","Father, Victor. Mother, Stella. Three brothers",English
1925840,EBO L,Female,Athlete,Nigeria,Nigeria,193,0,['Basketball'],['Women'],7/06/2000,Athlete,"Attended Penn State University (State College, USA) for two years before transferring to the University of Notre Dame (South Bend, IN, USA)","Father, Milford. Mother, Lois. Brother, Mark. Sister Laiya",English
1925856,KUNAIYI-AKPANAH P,Female,Athlete,Nigeria,Nigeria,188,0,['Basketball'],['Women'],12/07/1997,Athlete,"Studied Communications with a double minor in Creative Writing and Business Institutions at Northwestern University (Evanston, IL, USA)","Father, Daemi",English
1925859,MEJIA CASTILLO K,Male,Athlete,Honduras,Honduras,0,0,['Wrestling'],"[""Men's Greco-Roman 97kg""]",5/05/1995,,,,Spanish
1925869,MUSA M,Female,Athlete,Nigeria,Nigeria,187,0,['Basketball'],['Women'],5/05/2000,Athlete,,,English
1925873,AVILA MANCIA J,Female,Athlete,Honduras,Honduras,0,0,['Swimming'],"[""Women's 200m Freestyle""]",21/01/1997,Athlete,"Studied Physiology at Boston University (MA, USA)",,"English, Spanish"
1925883,HORREGO J,Male,Athlete,Honduras,Honduras,0,0,['Swimming'],"[""Men's 200m Breaststroke""]",8/10/1998,Athlete,"Sport Management at Florida State University, Tallahassee (FL, USA)",,"English, Spanish"
1925905,OKONKWO A,Female,Athlete,Nigeria,Nigeria,188,0,['Basketball'],['Women'],26/08/1996,Athlete,"Received a Bachelor's degree in Sport Psychology in 2018 and a Master's degree in Higher Educational Leadership in 2021 from Texas Christian University (Fort Worth, TX, USA)",,English
1925942,GRANADO Y,Male,Athlete,Venezuela,Venezuela,0,0,['Taekwondo'],['Men -58kg'],5/09/1999,,,,Spanish
1925944,OKORO I,Female,Athlete,Nigeria,Nigeria,183,0,['Basketball'],['Women'],6/07/1999,Athlete,,,
1925951,TAIWO T,Female,Athlete,Nigeria,Nigeria,178,0,['Basketball'],['Women'],16/06/2000,Athlete,"Studied Medicine as an undergrad at the University of Iowa (Iowa City, USA) and then pursued a graduate degree from Texas Christian University (Fort Worth, USA)","Parents, Bola and Omobola. Brother, Seyi",English
1925995,CHITUNDU A,Female,Athlete,Zambia,Zambia,140,0,['Football'],['Women'],30/07/1997,Athlete,,,English
1925999,BANDA B,Female,Athlete,Zambia,Zambia,153,0,['Football'],['Women'],20/03/2000,Athlete,,Born as second of six children,English
1926015,CHANDA G,Female,Athlete,Zambia,Zambia,160,0,['Football'],['Women'],11/06/1997,Athlete,,Seven siblings,English
1926018,ZULU M,Female,Athlete,Zambia,Zambia,158,0,['Football'],['Women'],11/10/1994,Athlete,,,English
1926035,CHANDA H,Female,Athlete,Zambia,Zambia,165,0,['Football'],['Women'],19/06/1998,Athlete,,,English
1926040,MUPOPO K,Female,Athlete,Zambia,Zambia,157,0,['Football'],['Women'],21/09/1992,Athlete,,,English
1926043,MWEEMBA L,Female,Athlete,Zambia,Zambia,160,0,['Football'],['Women'],28/03/2001,"Athlete, soldier",,,English
1926046,TEMBO M,Female,Athlete,Zambia,Zambia,154,0,['Football'],['Women'],8/03/1998,"Athlete, serving in the Army",,,English
1926050,MUSOLE N,Female,Athlete,Zambia,Zambia,168,0,['Football'],['Women'],26/06/1998,Athlete,,One child (born in 2022),English
1926052,ZULU P,Female,Athlete,Zambia,Zambia,170,0,['Football'],['Women'],3/10/2004,Athlete,,,English
1926054,KUNDANANJI R,Female,Athlete,Zambia,Zambia,170,0,['Football'],['Women'],3/06/2000,Athlete,"Studied at University of Zambia (Lusaka, ZAM)",,English
1926078,PHIRI M,Female,Athlete,Zambia,Zambia,0,0,['Swimming'],"[""Women's 50m Freestyle""]",5/05/2003,Athlete,,,
1926082,SHAMAMBO D,Male,Athlete,Zambia,Zambia,0,0,['Swimming'],"[""Men's 50m Freestyle""]",19/08/2003,,,,
1926101,ADEKOYA K,Female,Athlete,Bahrain,Bahrain,160,0,['Athletics'],"[""Women's 400m Hurdles""]",16/01/1993,"Athlete, personal trainer",,,English
1926102,YAVI W,Female,Athlete,Bahrain,Bahrain,159,0,['Athletics'],"[""Women's 3000m Steeplechase""]",31/12/1999,"Athlete, sport soldier",,Father Nicodemus (government agronomist). Last born in a family of five children (one boy and four girls),"English, Kamba, Swahili"
1926104,CHUMBA EC,Female,Athlete,Bahrain,Bahrain,153,0,['Athletics'],"[""Women's Marathon""]",23/05/1993,Athlete,,,English
1926111,CHELIMO R,Female,Athlete,Bahrain,Bahrain,152,0,['Athletics'],"[""Women's Marathon""]",12/07/1989,Athlete,,"Husband, Joash Mutai. Daughter, Faith Cherop (born 2013)",English
1926127,BALEW B,Male,Athlete,Bahrain,Bahrain,165,0,['Athletics'],"[""Men's 10,000m"", ""Men's 5000m""]",27/02/1996,Athlete,,"Father, Yemata Balew. Mother, Tariq Yhune. The second of seven children, has four brothers and two sisters",Amharic
1926196,AMUSAN T,Female,Athlete,Nigeria,Nigeria,168,0,['Athletics'],"[""Women's 100m Hurdles""]",23/04/1997,Athlete,Graduated in 2023 with a Master's degree in Leadership Studies and Sports Management from the University of Texas-El Paso (USA).</p><p>Graduated in 2019 with a Bachelor's degree in Health Promotion with a Minor in Nutrition from the University of Texas-El Paso (USA),Parents (school teachers). The youngest of three siblings,English
1926201,ENEKWECHI CC,Male,Athlete,Nigeria,Nigeria,180,0,['Athletics'],"[""Men's Shot Put""]",28/01/1993,"Athlete, volunteer coach",Graduated in 2016 with a Bachelor's degree in Law and Society from Purdue University (USA),"Partner, Chelsie Meeks. Father, Christian. Mother, Christiana. Brothers, Chris and Chisom. Sister, Diamond",English
1926205,ONYEKWERE C,Female,Athlete,Nigeria,Nigeria,177,0,['Athletics'],"[""Women's Discus Throw""]",28/06/1994,"Athlete, automotive engineer at Ford Motor Company",Graduated in 2016 with a Bachelor of Science in Mechanical Engineering from University of Maryland (USA),"Husband, Calvin Lyons. Parents, Chima and Scholar. Triplet siblings Chidinma and Chima and older siblings Emeka and Kay",English
1926236,USORO R,Female,Athlete,Nigeria,Nigeria,177,0,['Athletics'],"[""Women's Long Jump""]",8/10/1997,"Athlete, student",Studying for a Master's degree in Mass Communication at Texas Tech University (USA).</p><p>Graduated in 2021 with a Bachelor's degree in Communications Studies and a certificate in Sports Media from Texas Tech University (USA),The youngest of six children,English
1926293,GINTING AS,Male,Athlete,Indonesia,Indonesia,171,0,['Badminton'],"[""Men's Singles""]",11/05/1996,"Athlete. Has worked as a civil servant at the Ministry of Youth and Sports in Indonesia. ""I still don't know what to do after retirement, so I'm blessed that I have a back-up plan now because I know it's not easy to become a civil servant."" (hangzhou2022.cn)",,"Partner, Mitzi Abigail Purnama. Mother, Lucia Sriati (died August 2023 he withdrew from the world championships to mourn her passing)","English, Indonesian"
1926294,VITIDSARN K,Male,Athlete,Thailand,Thailand,177,0,['Badminton'],"[""Men's Singles""]",11/05/2001,,,,Thai
1926295,RAHAYU A,Female,Athlete,Indonesia,Indonesia,163,0,['Badminton'],"[""Women's Doubles""]",29/04/1998,Athlete,,,"English, Indonesian"
1926300,JOMKOH S,Male,Athlete,Thailand,Thailand,180,0,['Badminton'],"[""Men's Doubles""]",4/09/1996,,Graduated from the Faculty of Human Resource Development at Ramkhamhaeng University (THA),,Thai
1926303,KEDREN K,Male,Athlete,Thailand,Thailand,163,0,['Badminton'],"[""Men's Doubles""]",19/07/1996,,,,Thai
1926304,TAN S,Female,Athlete,Singapore,Singapore,168,0,['Golf'],"[""Women's Individual Stroke Play""]",9/04/2004,,,"Father, Desmond. Mother, Winnie Cheong",English
1926307,PUAVARANUKROH D,Male,Athlete,Thailand,Thailand,169,0,['Badminton'],['Mixed Doubles'],20/05/1997,Athlete,Studied at Bangkok Thonburi University (THA),,"English, Thai"
1926309,ALFIAN F,Male,Athlete,Indonesia,Indonesia,177,0,['Badminton'],"[""Men's Doubles""]",7/03/1996,,,,Indonesian
1926315,TUNJUNG GM,Female,Athlete,Indonesia,Indonesia,166,0,['Badminton'],"[""Women's Singles""]",11/08/1999,Athlete,,"Partner, Mikha Angelo","English, Indonesian"
1926317,BINTE MOHAMED RAF,Female,Athlete,Singapore,Singapore,0,0,['Rowing'],"[""Women's Single Sculls""]",20/04/1988,"Athlete, coach","Graduated with a Bachelor's degree in Psychology from the National University of Singapore, and Master's degree in Athletic Counselling from Springfield College (MA, USA)","Husband, Ross (married 2019). Father, Rafaee. Mother, Sumiati Buang",English
1926319,CHRISTIE J,Male,Athlete,Indonesia,Indonesia,179,0,['Badminton'],"[""Men's Singles""]",15/09/1997,"Athlete, business owner",,"Wife, Shania Junianatha (married 2023)","English, Indonesian, Japanese"
1926323,KATETHONG S,Female,Athlete,Thailand,Thailand,163,0,['Badminton'],"[""Women's Singles""]",26/10/1997,Athlete,,,Thai
1926326,ARDIANTO MR,Male,Athlete,Indonesia,Indonesia,175,0,['Badminton'],"[""Men's Doubles""]",13/02/1996,,,"Partner, Ribka Sugiarto (engaged, December 2023)",Indonesian
1926331,MENTARI PH,Female,Athlete,Indonesia,Indonesia,158,0,['Badminton'],['Mixed Doubles'],1/07/1999,,,,Indonesian
1926334,RIVALDY R,Male,Athlete,Indonesia,Indonesia,170,0,['Badminton'],['Mixed Doubles'],12/11/1999,"Athlete, navy cadet",,,Indonesian
1926336,KITITHARAKUL J,Female,Athlete,Thailand,Thailand,171,0,['Badminton'],"[""Women's Doubles""]",1/03/1993,Athlete,,,"English, Thai"
1926339,PRAJONGJAI R,Female,Athlete,Thailand,Thailand,164,0,['Badminton'],"[""Women's Doubles""]",29/06/1993,Athlete,"Studied at Chulalongkorn University (Bangkok, THA)",,"English, Thai"
1926340,ROMA S,Female,Athlete,Puerto Rico,United States,188,0,['Basketball'],['Women'],21/11/1996,Athlete. real estate agent,"Received a Bachelor's degree in Political Science at a Master's degree in Management Studies from Duke University (NC, USA)","Mother, Virginia Hortas. Sisters, Gloriana and Katia. Brother, Riccardo","English., Spanish"
1926341,RAMADHANTI SFS,Female,Athlete,Indonesia,Indonesia,157,0,['Badminton'],"[""Women's Doubles""]",16/11/2000,Athlete,,,Indonesian
1926342,TAERATTANACHAI S,Female,Athlete,Thailand,Thailand,169,0,['Badminton'],['Mixed Doubles'],18/04/1992,Athlete,"Graduated with a Bachelor's degree in Communications from Chulalongkorn University (Bangkok, THA)",Two brothers,"English, Thai"
